venue_name,home_team_name,pitch_name,pitch_type,zone,zone_description,p_throws,total_pitches,strike_count,ball_count,in_play_count,single_count,double_count,triple_count,home_run_count,sac_fly_count,sac_bunt_count,field_out_count,force_out_count,fielders_choice_count,fielders_choice_out_count,gidp_count,double_play_count,error_count
Great American Ball Park,Cincinnati Reds,Curveball,CU,12,up and right outside the strike zone,R,19,2,15,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckle curve,KC,13,low and left outside the strike zone,L,18,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckle curve,KC,13,low and left outside the strike zone,R,17,3,9,3,0,1,0,1,0,0,1,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Splitter,FS,13,low and left outside the strike zone,L,17,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Cutter,FC,1,upper left inside the strike zone,L,17,12,1,4,1,0,0,0,0,0,3,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Slider,SL,2,upper middle inside the strike zone,L,16,12,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Slurve,SV,8,lower middle inside the strike zone,R,16,11,0,5,1,1,0,0,0,0,2,1,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Slurve,SV,9,lower right inside the strike zone,R,15,9,2,4,1,0,0,0,0,0,2,1,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Slider,SL,9,lower right inside the strike zone,L,15,9,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Slider,SL,6,middle right inside the strike zone,L,15,12,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Cutter,FC,2,upper middle inside the strike zone,L,15,10,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Cutter,FC,12,up and right outside the strike zone,L,15,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Cutter,FC,7,lower left inside the strike zone,L,15,13,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Splitter,FS,6,middle right inside the strike zone,R,14,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Sweeper,ST,11,up and left outside the strike zone,L,14,4,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Slurve,SV,11,up and left outside the strike zone,R,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Splitter,FS,12,up and right outside the strike zone,L,13,4,7,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Eephus,EP,12,up and right outside the strike zone,R,13,2,7,4,1,1,0,0,0,0,1,1,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Changeup,CH,12,up and right outside the strike zone,R,12,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckle curve,KC,11,up and left outside the strike zone,R,12,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Slurve,SV,5,middle middle inside the strike zone,R,12,9,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0
Great American Ball Park,Cincinnati Reds,Slider,SL,3,upper right inside the strike zone,L,12,10,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Slider,SL,1,upper left inside the strike zone,L,11,4,1,6,1,2,0,0,0,0,3,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Sweeper,ST,1,upper left inside the strike zone,L,11,7,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Curveball,CU,11,up and left outside the strike zone,L,11,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckle curve,KC,5,middle middle inside the strike zone,R,10,5,0,5,0,1,0,1,0,0,3,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckle curve,KC,6,middle right inside the strike zone,R,10,6,0,4,1,0,0,0,0,0,3,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Splitter,FS,2,upper middle inside the strike zone,R,10,4,0,6,0,0,0,1,0,0,4,1,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Sweeper,ST,9,lower right inside the strike zone,L,10,6,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Slurve,SV,13,low and left outside the strike zone,R,10,2,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckle curve,KC,1,upper left inside the strike zone,R,9,6,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Cutter,FC,8,lower middle inside the strike zone,L,9,4,1,4,1,0,0,0,0,0,2,1,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Cutter,FC,6,middle right inside the strike zone,L,9,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Curveball,CU,1,upper left inside the strike zone,L,9,4,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Eephus,EP,11,up and left outside the strike zone,R,9,4,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Changeup,CH,3,upper right inside the strike zone,R,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckle curve,KC,4,middle left inside the strike zone,R,8,6,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Slurve,SV,6,middle right inside the strike zone,R,8,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Splitter,FS,8,lower middle inside the strike zone,L,7,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Splitter,FS,9,lower right inside the strike zone,L,7,5,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Changeup,CH,4,middle left inside the strike zone,L,7,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1
Great American Ball Park,Cincinnati Reds,Fastball,FA,14,low and right outside the strike zone,R,6,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Splitter,FS,3,upper right inside the strike zone,R,6,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckle curve,KC,2,upper middle inside the strike zone,R,6,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckle curve,KC,3,upper right inside the strike zone,R,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckle curve,KC,14,low and right outside the strike zone,L,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckle curve,KC,8,lower middle inside the strike zone,L,5,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Cutter,FC,3,upper right inside the strike zone,L,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Cutter,FC,14,low and right outside the strike zone,L,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Changeup,CH,1,upper left inside the strike zone,L,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Slurve,SV,7,lower left inside the strike zone,R,5,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Slurve,SV,4,middle left inside the strike zone,R,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Changeup,CH,11,up and left outside the strike zone,L,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckle curve,KC,7,lower left inside the strike zone,L,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckle curve,KC,12,up and right outside the strike zone,L,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckle curve,KC,5,middle middle inside the strike zone,L,4,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckle curve,KC,6,middle right inside the strike zone,L,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Splitter,FS,6,middle right inside the strike zone,L,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Splitter,FS,12,up and right outside the strike zone,R,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Cutter,FC,9,lower right inside the strike zone,L,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Cutter-sinker,CS,12,up and right outside the strike zone,L,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Fastball,FA,8,lower middle inside the strike zone,R,3,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Fastball,FA,12,up and right outside the strike zone,R,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Slurve,SV,1,upper left inside the strike zone,R,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Slurve,SV,2,upper middle inside the strike zone,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Slurve,SV,5,middle middle inside the strike zone,L,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Slurve,SV,12,up and right outside the strike zone,R,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Pitchout,PO,12,up and right outside the strike zone,R,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Fastball,FA,13,low and left outside the strike zone,R,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Fastball,FA,11,up and left outside the strike zone,R,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Fastball,FA,2,upper middle inside the strike zone,R,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Fastball,FA,6,middle right inside the strike zone,R,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Eephus,EP,6,middle right inside the strike zone,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Cutter-sinker,CS,13,low and left outside the strike zone,L,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Great American Ball Park,Cincinnati Reds,Cutter-sinker,CS,14,low and right outside the strike zone,L,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Cutter-sinker,CS,8,lower middle inside the strike zone,L,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Splitter,FS,7,lower left inside the strike zone,L,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckle curve,KC,7,lower left inside the strike zone,R,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckle curve,KC,12,up and right outside the strike zone,R,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckle curve,KC,9,lower right inside the strike zone,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckle curve,KC,3,upper right inside the strike zone,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckle curve,KC,4,middle left inside the strike zone,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Splitter,FS,2,upper middle inside the strike zone,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Splitter,FS,3,upper right inside the strike zone,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Splitter,FS,5,middle middle inside the strike zone,L,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Cutter-sinker,CS,9,lower right inside the strike zone,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Cutter-sinker,CS,6,middle right inside the strike zone,R,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Cutter-sinker,CS,12,up and right outside the strike zone,R,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Eephus,EP,14,low and right outside the strike zone,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Eephus,EP,1,upper left inside the strike zone,R,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Eephus,EP,3,upper right inside the strike zone,R,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Eephus,EP,5,middle middle inside the strike zone,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckleball,KN,2,upper middle inside the strike zone,R,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckleball,KN,11,up and left outside the strike zone,R,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Knuckleball,KN,14,low and right outside the strike zone,R,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Slurve,SV,13,low and left outside the strike zone,L,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great American Ball Park,Cincinnati Reds,Slurve,SV,4,middle left inside the strike zone,L,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,11,up and left outside the strike zone,R,1152,269,835,48,9,5,0,2,0,2,28,0,0,1,0,0,1
Progressive Field,Cleveland Guardians,Slider,SL,14,low and right outside the strike zone,R,763,224,480,31,6,0,0,0,0,0,23,1,0,0,0,0,1
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,12,up and right outside the strike zone,R,655,185,436,34,4,2,0,1,0,0,27,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,2,upper middle inside the strike zone,R,575,430,12,133,27,4,0,10,2,0,88,1,0,0,0,1,0
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,5,middle middle inside the strike zone,R,520,324,1,195,37,19,2,13,4,0,114,0,0,0,4,0,2
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,1,upper left inside the strike zone,R,483,356,38,89,16,3,0,5,0,1,58,1,0,0,3,0,2
Progressive Field,Cleveland Guardians,Sweeper,ST,14,low and right outside the strike zone,R,468,140,289,23,9,1,0,0,0,0,11,0,1,0,1,0,0
Progressive Field,Cleveland Guardians,Changeup,CH,13,low and left outside the strike zone,R,463,136,248,68,16,1,2,1,0,0,42,2,1,0,2,0,1
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,12,up and right outside the strike zone,L,460,121,324,15,3,1,0,0,0,0,10,0,0,0,1,0,0
Progressive Field,Cleveland Guardians,Curveball,CU,14,low and right outside the strike zone,R,436,83,302,16,1,3,0,0,0,0,10,2,0,0,0,0,0
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,14,low and right outside the strike zone,R,412,50,344,18,6,0,0,1,0,0,10,1,0,0,0,0,0
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,6,middle right inside the strike zone,R,399,271,5,123,14,9,1,8,1,1,85,2,0,0,1,1,0
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,4,middle left inside the strike zone,R,393,286,7,100,34,7,0,1,1,1,53,2,0,0,1,0,0
Progressive Field,Cleveland Guardians,Changeup,CH,14,low and right outside the strike zone,L,353,99,192,52,9,0,0,0,0,0,38,3,0,0,1,0,1
Progressive Field,Cleveland Guardians,Cutter,FC,14,low and right outside the strike zone,R,307,105,190,10,1,0,0,0,0,0,9,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Changeup,CH,14,low and right outside the strike zone,R,302,42,249,7,0,0,0,1,0,0,6,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,11,up and left outside the strike zone,L,297,80,197,20,1,2,0,0,1,0,15,1,0,0,0,0,0
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,3,upper right inside the strike zone,R,288,192,27,68,13,1,0,2,0,1,48,1,1,0,1,0,0
Progressive Field,Cleveland Guardians,Sinker,SI,11,up and left outside the strike zone,R,273,50,192,31,7,0,0,0,0,1,17,5,0,0,1,0,0
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,8,lower middle inside the strike zone,R,249,183,10,56,13,2,0,6,1,0,31,1,0,0,0,0,1
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,5,middle middle inside the strike zone,L,245,177,0,68,17,5,0,5,0,0,37,1,0,1,1,0,1
Progressive Field,Cleveland Guardians,Changeup,CH,11,up and left outside the strike zone,R,244,44,180,20,4,0,0,0,0,0,13,0,0,2,1,0,0
Progressive Field,Cleveland Guardians,Slider,SL,13,low and left outside the strike zone,L,238,89,131,9,1,0,0,1,0,0,7,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,2,upper middle inside the strike zone,L,224,166,7,51,9,2,0,0,0,0,38,0,1,0,1,0,0
Progressive Field,Cleveland Guardians,Cutter,FC,11,up and left outside the strike zone,R,218,35,175,8,1,0,0,1,0,0,6,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Curveball,CU,13,low and left outside the strike zone,L,217,68,126,7,0,0,0,0,0,0,6,1,0,0,0,0,0
Progressive Field,Cleveland Guardians,Curveball,CU,13,low and left outside the strike zone,R,214,48,134,23,3,2,0,0,0,0,18,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Slider,SL,9,lower right inside the strike zone,R,213,145,13,55,13,3,0,4,0,0,32,2,0,0,1,0,0
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,13,low and left outside the strike zone,R,211,32,165,14,2,1,0,0,0,0,9,2,0,0,0,0,0
Progressive Field,Cleveland Guardians,Sinker,SI,13,low and left outside the strike zone,R,203,66,111,25,3,1,0,1,1,0,17,0,0,0,1,0,1
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,13,low and left outside the strike zone,L,201,17,177,7,1,4,0,0,0,0,2,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,3,upper right inside the strike zone,L,199,152,12,35,10,2,1,3,0,0,17,1,0,0,1,0,0
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,4,middle left inside the strike zone,L,195,142,5,48,12,2,0,2,1,0,28,1,0,0,2,0,0
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,9,lower right inside the strike zone,R,192,130,30,32,7,3,0,3,0,0,16,1,0,0,0,1,1
Progressive Field,Cleveland Guardians,Slider,SL,8,lower middle inside the strike zone,R,189,120,5,64,8,7,1,6,1,0,40,0,0,0,1,0,0
Progressive Field,Cleveland Guardians,Sweeper,ST,13,low and left outside the strike zone,L,184,49,122,9,1,1,0,0,0,0,5,1,0,0,1,0,0
Progressive Field,Cleveland Guardians,Splitter,FS,13,low and left outside the strike zone,R,184,53,102,22,3,1,0,0,0,0,18,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Changeup,CH,13,low and left outside the strike zone,L,182,33,141,8,1,1,0,0,0,0,6,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,1,upper left inside the strike zone,L,181,129,15,37,10,2,0,1,1,0,23,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Sinker,SI,5,middle middle inside the strike zone,R,178,113,0,65,17,5,0,3,0,0,33,3,0,1,3,0,0
Progressive Field,Cleveland Guardians,Sinker,SI,4,middle left inside the strike zone,R,174,88,3,83,19,4,0,3,1,1,44,4,0,1,6,0,0
Progressive Field,Cleveland Guardians,Sinker,SI,14,low and right outside the strike zone,R,173,22,143,7,0,1,0,0,0,0,5,0,0,0,0,0,1
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,7,lower left inside the strike zone,R,167,125,5,37,8,1,0,0,0,0,27,0,0,0,1,0,0
Progressive Field,Cleveland Guardians,Slider,SL,5,middle middle inside the strike zone,R,165,103,0,62,11,5,0,4,2,0,39,1,0,0,0,0,0
Progressive Field,Cleveland Guardians,Changeup,CH,7,lower left inside the strike zone,R,156,101,5,50,6,1,0,0,0,0,39,0,0,1,2,0,1
Progressive Field,Cleveland Guardians,Cutter,FC,5,middle middle inside the strike zone,R,154,96,0,58,13,3,0,2,0,1,35,2,0,0,1,0,1
Progressive Field,Cleveland Guardians,Sinker,SI,12,up and right outside the strike zone,L,154,32,102,20,7,0,0,0,0,0,10,1,0,0,2,0,0
Progressive Field,Cleveland Guardians,Curveball,CU,11,up and left outside the strike zone,R,152,16,134,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,6,middle right inside the strike zone,L,151,102,1,48,5,9,1,3,1,0,27,0,0,0,0,1,1
Progressive Field,Cleveland Guardians,Changeup,CH,4,middle left inside the strike zone,R,150,83,1,66,10,4,0,2,1,1,43,4,0,0,1,0,0
Progressive Field,Cleveland Guardians,Cutter,FC,6,middle right inside the strike zone,R,149,98,4,47,8,3,1,1,0,0,30,4,0,0,0,0,0
Progressive Field,Cleveland Guardians,Sinker,SI,8,lower middle inside the strike zone,R,146,97,5,44,7,0,0,0,1,1,32,2,0,0,1,0,0
Progressive Field,Cleveland Guardians,Cutter,FC,12,up and right outside the strike zone,R,144,45,83,16,2,0,0,0,0,0,13,0,0,0,1,0,0
Progressive Field,Cleveland Guardians,Changeup,CH,8,lower middle inside the strike zone,R,141,88,3,50,8,1,0,5,0,0,34,0,1,0,0,0,1
Progressive Field,Cleveland Guardians,Changeup,CH,12,up and right outside the strike zone,L,141,34,93,14,3,2,0,1,0,0,7,1,0,0,0,0,0
Progressive Field,Cleveland Guardians,Slider,SL,11,up and left outside the strike zone,R,139,16,120,3,2,0,0,0,0,0,1,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Slider,SL,6,middle right inside the strike zone,R,138,87,2,49,10,0,0,1,1,0,31,2,0,0,2,2,0
Progressive Field,Cleveland Guardians,Slider,SL,13,low and left outside the strike zone,R,129,29,87,10,3,0,0,0,0,0,6,1,0,0,0,0,0
Progressive Field,Cleveland Guardians,Cutter,FC,2,upper middle inside the strike zone,R,128,100,4,24,5,0,0,0,0,0,16,2,0,0,1,0,0
Progressive Field,Cleveland Guardians,Sinker,SI,6,middle right inside the strike zone,R,127,101,4,22,5,3,0,0,0,0,14,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Cutter,FC,9,lower right inside the strike zone,R,125,94,9,22,7,2,0,0,0,0,11,0,1,0,0,0,1
Progressive Field,Cleveland Guardians,Changeup,CH,9,lower right inside the strike zone,L,125,72,6,47,16,2,2,0,0,0,24,0,0,1,1,0,1
Progressive Field,Cleveland Guardians,Sweeper,ST,11,up and left outside the strike zone,R,121,15,103,3,0,0,0,0,0,0,3,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Sinker,SI,9,lower right inside the strike zone,R,116,84,15,17,5,3,0,0,0,0,9,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Sweeper,ST,9,lower right inside the strike zone,R,115,84,7,24,8,0,0,1,1,0,14,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Cutter,FC,13,low and left outside the strike zone,L,115,36,74,4,1,1,0,0,0,0,2,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Changeup,CH,8,lower middle inside the strike zone,L,112,71,3,38,9,6,0,3,0,0,17,1,1,1,0,0,0
Progressive Field,Cleveland Guardians,Sweeper,ST,13,low and left outside the strike zone,R,112,25,81,6,3,0,0,0,0,0,3,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Sinker,SI,1,upper left inside the strike zone,R,112,64,10,38,11,2,0,1,0,0,20,1,0,0,2,0,1
Progressive Field,Cleveland Guardians,Curveball,CU,8,lower middle inside the strike zone,R,111,66,2,43,9,2,0,4,1,0,24,2,0,0,0,1,0
Progressive Field,Cleveland Guardians,Splitter,FS,14,low and right outside the strike zone,R,106,23,76,3,0,1,0,0,0,0,2,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Sweeper,ST,5,middle middle inside the strike zone,R,104,67,0,37,5,3,1,2,0,0,24,2,0,0,0,0,0
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,14,low and right outside the strike zone,L,101,16,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,7,lower left inside the strike zone,L,99,76,9,14,2,2,0,1,0,0,8,0,0,0,1,0,0
Progressive Field,Cleveland Guardians,Changeup,CH,5,middle middle inside the strike zone,R,98,51,0,47,15,4,1,6,0,0,21,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Sweeper,ST,8,lower middle inside the strike zone,R,97,61,6,30,2,2,0,2,0,1,22,1,0,0,0,0,0
Progressive Field,Cleveland Guardians,Slider,SL,4,middle left inside the strike zone,R,96,66,3,27,9,1,0,1,0,0,15,0,0,0,1,0,0
Progressive Field,Cleveland Guardians,Four-seam fastball,FF,8,lower middle inside the strike zone,L,96,66,3,27,6,1,0,1,0,0,19,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Cutter,FC,1,upper left inside the strike zone,R,95,69,14,12,1,0,0,0,1,0,10,0,0,0,0,0,0
Progressive Field,Cleveland Guardians,Sinker,SI,13,low and left outside the strike zone,L,94,8,83,3,1,0,0,0,0,0,1,0,0,0,0,0,1
Progressive Field,Cleveland Guardians,Sinker,SI,2,upper middle inside the strike zone,R,92,70,1,21,4,1,0,0,1,0,14,0,0,0,1,0,0
Progressive Field,Cleveland Guardians,Curveball,CU,9,lower right inside the strike zone,R,90,61,5,24,3,2,0,3,0,0,15,1,0,0,0,0,0
Progressive Field,Cleveland Guardians,Cutter,FC,8,lower middle inside the strike zone,R,89,56,5,28,2,4,0,0,0,0,20,1,0,0,1,0,0
Progressive Field,Cleveland Guardians,Sinker,SI,7,lower left inside the strike zone,R,86,60,7,19,6,0,0,1,0,0,9,2,0,1,0,0,0
