venue_name,home_team_name,pitch_name,pitch_type,zone,zone_description,p_throws,total_pitches,strike_count,ball_count,in_play_count,single_count,double_count,triple_count,home_run_count,sac_fly_count,sac_bunt_count,field_out_count,force_out_count,fielders_choice_count,fielders_choice_out_count,gidp_count,double_play_count,error_count
American Family Field,Milwaukee Brewers,Slurve,SV,4,middle left inside the strike zone,L,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Family Field,Milwaukee Brewers,Slurve,SV,12,up and right outside the strike zone,R,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Family Field,Milwaukee Brewers,Slurve,SV,11,up and left outside the strike zone,L,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,14,low and right outside the strike zone,R,1347,374,863,78,16,1,0,3,1,0,50,5,1,0,0,0,1
Target Field,Minnesota Twins,Four-seam fastball,FF,11,up and left outside the strike zone,R,1262,324,867,71,12,0,0,2,1,2,50,1,1,0,1,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,12,up and right outside the strike zone,R,906,283,550,73,18,14,1,1,1,0,37,1,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,13,low and left outside the strike zone,R,788,243,455,80,20,1,0,3,2,0,49,3,0,1,1,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,2,upper middle inside the strike zone,R,633,464,15,154,25,12,2,13,2,0,88,5,0,2,2,1,2
Target Field,Minnesota Twins,Sweeper,ST,14,low and right outside the strike zone,R,624,194,381,33,8,0,0,1,1,0,22,1,0,0,0,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,5,middle middle inside the strike zone,R,581,390,0,191,30,13,3,13,2,1,123,3,0,0,3,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,14,low and right outside the strike zone,R,544,90,433,21,6,0,0,0,0,0,13,2,0,0,0,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,6,middle right inside the strike zone,R,543,398,6,139,32,12,0,4,2,0,79,5,1,0,3,1,0
Target Field,Minnesota Twins,Four-seam fastball,FF,1,upper left inside the strike zone,R,482,349,38,95,19,5,0,8,3,0,55,4,0,0,1,0,0
Target Field,Minnesota Twins,Changeup,CH,14,low and right outside the strike zone,R,453,78,360,10,3,0,0,0,0,0,6,0,0,0,1,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,3,upper right inside the strike zone,R,450,335,32,83,15,5,0,2,3,0,54,2,0,0,1,1,0
Target Field,Minnesota Twins,Four-seam fastball,FF,4,middle left inside the strike zone,R,429,311,7,111,21,6,0,10,0,0,68,3,0,0,3,0,0
Target Field,Minnesota Twins,Curveball,CU,14,low and right outside the strike zone,R,364,94,233,20,5,2,0,0,0,0,10,0,0,0,2,0,1
Target Field,Minnesota Twins,Slider,SL,9,lower right inside the strike zone,R,347,246,8,93,17,4,0,4,1,0,56,4,1,0,4,0,2
Target Field,Minnesota Twins,Four-seam fastball,FF,8,lower middle inside the strike zone,R,326,228,11,87,20,11,0,6,0,0,47,0,0,0,3,0,0
Target Field,Minnesota Twins,Sinker,SI,13,low and left outside the strike zone,R,306,95,174,37,7,3,0,0,0,0,23,1,0,0,1,1,1
Target Field,Minnesota Twins,Four-seam fastball,FF,9,lower right inside the strike zone,R,297,204,27,66,17,4,1,3,1,0,40,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,14,low and right outside the strike zone,R,280,77,186,17,4,3,0,0,0,0,9,1,0,0,0,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,13,low and left outside the strike zone,R,267,55,199,13,3,1,0,0,0,0,9,0,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,11,up and left outside the strike zone,R,263,72,162,29,4,0,0,0,0,1,22,1,0,0,1,0,0
Target Field,Minnesota Twins,Changeup,CH,8,lower middle inside the strike zone,R,262,173,6,83,20,7,1,5,0,0,41,4,0,1,2,0,2
Target Field,Minnesota Twins,Slider,SL,6,middle right inside the strike zone,R,256,159,2,95,18,10,1,4,0,0,60,1,0,0,0,1,0
Target Field,Minnesota Twins,Splitter,FS,14,low and right outside the strike zone,R,254,46,191,13,4,0,0,0,0,0,8,0,0,0,0,0,1
Target Field,Minnesota Twins,Slider,SL,5,middle middle inside the strike zone,R,252,147,0,105,24,7,1,14,1,1,50,2,0,0,3,2,0
Target Field,Minnesota Twins,Splitter,FS,13,low and left outside the strike zone,R,247,87,128,31,7,1,0,2,0,0,16,3,0,0,2,0,0
Target Field,Minnesota Twins,Changeup,CH,7,lower left inside the strike zone,R,245,160,5,80,21,4,0,1,0,0,50,0,1,0,1,2,0
Target Field,Minnesota Twins,Four-seam fastball,FF,12,up and right outside the strike zone,L,243,57,167,19,1,0,1,1,0,0,16,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,11,up and left outside the strike zone,R,234,43,160,31,7,2,0,1,0,1,14,3,0,0,1,0,2
Target Field,Minnesota Twins,Slider,SL,8,lower middle inside the strike zone,R,234,142,3,89,20,10,2,7,1,0,41,1,0,1,5,0,1
Target Field,Minnesota Twins,Sinker,SI,14,low and right outside the strike zone,R,229,33,188,7,1,0,0,0,0,0,5,0,0,0,1,0,0
Target Field,Minnesota Twins,Slider,SL,13,low and left outside the strike zone,R,220,62,147,8,3,0,0,0,0,0,4,1,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,12,up and right outside the strike zone,R,188,51,119,18,5,1,0,0,0,0,11,0,0,0,1,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,7,lower left inside the strike zone,R,184,142,13,29,6,1,0,1,1,0,20,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,13,low and left outside the strike zone,L,182,54,114,9,1,1,0,0,0,0,5,2,0,0,0,0,0
Target Field,Minnesota Twins,Knuckle curve,KC,14,low and right outside the strike zone,R,180,47,111,7,1,0,0,0,0,0,6,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,4,middle left inside the strike zone,R,178,92,3,83,17,5,0,5,1,0,48,2,0,1,3,0,1
Target Field,Minnesota Twins,Sinker,SI,4,middle left inside the strike zone,R,173,98,4,71,21,3,0,1,0,0,42,1,0,0,2,0,1
Target Field,Minnesota Twins,Slider,SL,11,up and left outside the strike zone,R,170,32,129,9,1,0,0,0,0,0,7,0,0,0,0,0,1
Target Field,Minnesota Twins,Sinker,SI,5,middle middle inside the strike zone,R,163,98,0,65,14,3,1,2,1,0,39,2,0,2,1,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,11,up and left outside the strike zone,L,160,51,98,11,1,2,0,1,1,0,6,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,13,low and left outside the strike zone,R,159,41,100,10,4,0,0,0,0,0,5,1,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,8,lower middle inside the strike zone,R,147,90,9,48,11,6,0,1,0,0,23,4,1,0,1,0,1
Target Field,Minnesota Twins,Changeup,CH,14,low and right outside the strike zone,L,146,43,84,18,8,0,0,0,0,0,10,0,0,0,0,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,5,middle middle inside the strike zone,L,140,96,0,44,10,4,0,1,1,0,26,0,0,0,1,0,1
Target Field,Minnesota Twins,Sweeper,ST,13,low and left outside the strike zone,L,138,37,86,11,1,1,1,1,0,0,4,1,0,1,0,0,1
Target Field,Minnesota Twins,Cutter,FC,12,up and right outside the strike zone,R,137,43,82,12,2,0,0,1,0,0,8,1,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,7,lower left inside the strike zone,R,134,80,5,49,13,2,0,0,1,0,26,5,0,1,1,0,0
Target Field,Minnesota Twins,Slider,SL,2,upper middle inside the strike zone,R,129,101,3,25,1,2,0,0,0,0,20,0,0,0,1,0,1
Target Field,Minnesota Twins,Changeup,CH,5,middle middle inside the strike zone,R,126,80,0,46,7,4,0,2,2,0,30,1,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,4,middle left inside the strike zone,R,124,88,2,34,7,2,0,2,0,0,21,1,0,0,1,0,0
Target Field,Minnesota Twins,Slider,SL,7,lower left inside the strike zone,R,124,82,9,33,4,3,0,1,1,0,23,0,0,0,0,0,1
Target Field,Minnesota Twins,Slider,SL,3,upper right inside the strike zone,R,123,93,8,22,6,2,1,1,0,0,11,0,0,0,1,0,0
Target Field,Minnesota Twins,Sweeper,ST,9,lower right inside the strike zone,R,119,86,5,28,5,2,0,0,1,0,18,0,0,0,1,0,1
Target Field,Minnesota Twins,Four-seam fastball,FF,13,low and left outside the strike zone,L,117,10,100,7,0,3,0,0,0,0,3,1,0,0,0,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,2,upper middle inside the strike zone,L,112,75,1,36,7,2,0,4,0,0,23,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,6,middle right inside the strike zone,R,108,65,1,42,8,5,0,3,2,1,20,1,1,0,0,0,1
Target Field,Minnesota Twins,Sweeper,ST,5,middle middle inside the strike zone,R,108,72,0,36,8,3,0,4,1,0,19,0,0,0,0,0,1
Target Field,Minnesota Twins,Sweeper,ST,6,middle right inside the strike zone,R,108,63,1,44,7,3,0,2,2,0,30,0,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,1,upper left inside the strike zone,R,108,69,7,32,10,1,0,0,0,0,19,0,0,0,1,0,1
Target Field,Minnesota Twins,Cutter,FC,5,middle middle inside the strike zone,R,95,55,0,40,10,6,1,2,0,0,20,0,0,0,1,0,0
Target Field,Minnesota Twins,Curveball,CU,8,lower middle inside the strike zone,R,95,56,1,38,11,2,0,3,0,0,18,2,0,0,2,0,0
Target Field,Minnesota Twins,Changeup,CH,9,lower right inside the strike zone,R,93,63,12,18,2,1,1,1,0,0,11,0,0,0,1,0,1
Target Field,Minnesota Twins,Four-seam fastball,FF,3,upper right inside the strike zone,L,93,76,2,15,4,1,0,1,2,0,7,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,11,up and left outside the strike zone,R,92,6,84,2,0,1,0,1,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,1,upper left inside the strike zone,R,92,64,10,18,1,1,0,0,0,0,15,1,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,13,low and left outside the strike zone,L,91,27,61,3,0,0,0,0,0,0,2,1,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,6,middle right inside the strike zone,R,90,67,3,20,7,0,0,1,0,0,12,0,0,0,0,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,1,upper left inside the strike zone,L,89,59,6,24,1,2,0,0,0,0,20,1,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,9,lower right inside the strike zone,R,88,65,11,12,4,1,0,0,0,0,6,0,1,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,8,lower middle inside the strike zone,R,88,62,0,26,4,3,0,0,0,0,17,1,0,0,1,0,0
Target Field,Minnesota Twins,Curveball,CU,9,lower right inside the strike zone,R,86,61,7,17,3,0,0,0,0,0,12,0,0,0,1,0,1
Target Field,Minnesota Twins,Four-seam fastball,FF,4,middle left inside the strike zone,L,85,55,2,28,5,4,0,0,0,0,17,0,0,0,1,0,1
Target Field,Minnesota Twins,Splitter,FS,8,lower middle inside the strike zone,R,85,46,3,36,8,3,0,0,0,0,19,1,0,0,4,0,1
Target Field,Minnesota Twins,Sweeper,ST,12,up and right outside the strike zone,R,83,35,41,7,0,1,0,0,0,0,5,1,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,3,upper right inside the strike zone,R,82,59,5,18,5,1,0,0,0,0,11,0,0,1,0,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,6,middle right inside the strike zone,L,81,52,1,28,5,3,0,3,0,0,15,2,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,2,upper middle inside the strike zone,R,80,57,4,19,1,0,0,1,1,0,15,0,0,0,1,0,0
Target Field,Minnesota Twins,Cutter,FC,11,up and left outside the strike zone,R,80,12,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,5,middle middle inside the strike zone,R,80,47,0,33,5,3,0,4,0,0,18,0,0,0,2,0,1
Target Field,Minnesota Twins,Curveball,CU,13,low and left outside the strike zone,L,80,20,52,5,1,0,0,0,0,0,2,2,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,12,up and right outside the strike zone,R,79,16,58,5,3,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,9,lower right inside the strike zone,R,76,55,5,16,5,1,0,1,0,0,7,1,0,0,0,0,1
Target Field,Minnesota Twins,Sinker,SI,2,upper middle inside the strike zone,R,75,61,0,14,2,2,0,0,0,0,8,1,0,0,1,0,0
Target Field,Minnesota Twins,Sweeper,ST,13,low and left outside the strike zone,R,74,15,56,3,1,1,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,7,lower left inside the strike zone,L,73,49,6,18,4,1,0,0,0,0,11,2,0,0,0,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,8,lower middle inside the strike zone,L,73,49,2,22,2,5,0,2,0,0,12,0,0,0,1,0,0
Target Field,Minnesota Twins,Splitter,FS,11,up and left outside the strike zone,R,72,15,52,5,0,0,0,0,0,0,5,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,11,up and left outside the strike zone,R,72,9,61,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,13,low and left outside the strike zone,L,71,15,51,4,1,1,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,7,lower left inside the strike zone,R,69,46,1,22,4,0,0,0,0,0,14,1,2,0,1,0,0
Target Field,Minnesota Twins,Curveball,CU,4,middle left inside the strike zone,R,67,49,0,18,8,0,0,0,0,0,9,0,0,0,0,0,1
Target Field,Minnesota Twins,Sinker,SI,13,low and left outside the strike zone,L,66,7,57,2,0,1,0,0,0,0,0,0,1,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,4,middle left inside the strike zone,R,62,43,2,17,3,4,0,1,0,0,5,0,1,0,2,0,1
Target Field,Minnesota Twins,Changeup,CH,1,upper left inside the strike zone,R,62,37,5,20,7,0,0,2,0,0,11,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,8,lower middle inside the strike zone,R,59,38,2,19,6,0,0,1,1,0,11,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,9,lower right inside the strike zone,R,57,47,1,9,0,1,1,0,0,0,5,1,0,0,1,0,0
Target Field,Minnesota Twins,Sweeper,ST,3,upper right inside the strike zone,R,55,38,2,15,1,1,0,0,0,0,13,0,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,12,up and right outside the strike zone,L,55,6,44,5,1,0,0,0,0,0,3,1,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,14,low and right outside the strike zone,L,54,17,35,2,0,0,0,0,0,0,1,1,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,4,middle left inside the strike zone,R,54,42,0,12,5,1,0,0,0,0,6,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,12,up and right outside the strike zone,L,53,8,43,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,1,upper left inside the strike zone,R,52,40,8,4,1,1,0,0,0,0,1,0,0,0,0,0,1
Target Field,Minnesota Twins,Cutter,FC,11,up and left outside the strike zone,L,51,13,36,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,5,middle middle inside the strike zone,R,51,31,0,20,4,0,0,1,0,0,12,0,1,0,2,0,0
Target Field,Minnesota Twins,Changeup,CH,12,up and right outside the strike zone,L,50,5,36,9,2,0,0,0,0,0,5,0,0,0,2,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,14,low and right outside the strike zone,L,48,11,34,3,1,0,0,0,0,0,1,1,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,14,low and right outside the strike zone,L,48,9,36,3,2,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,2,upper middle inside the strike zone,R,47,36,0,11,0,1,0,1,0,0,9,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,4,middle left inside the strike zone,R,47,28,2,17,4,2,0,1,0,0,8,2,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,7,lower left inside the strike zone,R,47,31,1,15,4,1,0,0,0,0,10,0,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,3,upper right inside the strike zone,R,45,33,6,6,1,0,0,1,1,0,2,0,0,0,1,0,0
Target Field,Minnesota Twins,Sweeper,ST,1,upper left inside the strike zone,R,44,33,3,8,0,0,0,1,0,1,6,0,0,0,0,0,0
Target Field,Minnesota Twins,Knuckle curve,KC,13,low and left outside the strike zone,R,44,15,23,4,2,0,0,1,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Knuckle curve,KC,13,low and left outside the strike zone,L,42,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,13,low and left outside the strike zone,R,42,5,35,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,7,lower left inside the strike zone,R,42,30,2,10,3,1,0,1,0,0,5,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,6,middle right inside the strike zone,R,41,33,0,8,3,0,0,1,0,0,3,1,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,8,lower middle inside the strike zone,L,40,20,0,20,5,4,0,1,0,0,9,0,0,0,0,0,1
Target Field,Minnesota Twins,Curveball,CU,14,low and right outside the strike zone,L,40,12,21,6,0,0,0,0,0,0,4,0,0,0,1,1,0
Target Field,Minnesota Twins,Knuckle curve,KC,8,lower middle inside the strike zone,R,38,23,0,15,6,1,1,1,0,0,6,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,5,middle middle inside the strike zone,L,37,24,0,13,0,1,0,1,0,1,10,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,7,lower left inside the strike zone,L,36,22,0,14,3,0,0,1,0,0,8,0,0,0,1,0,1
Target Field,Minnesota Twins,Sinker,SI,6,middle right inside the strike zone,L,36,21,1,14,2,0,0,0,0,0,11,1,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,12,up and right outside the strike zone,L,36,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,9,lower right inside the strike zone,L,35,17,2,16,5,1,0,1,0,0,7,1,0,0,1,0,0
Target Field,Minnesota Twins,Slider,SL,6,middle right inside the strike zone,L,35,23,0,12,3,0,0,0,0,0,9,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,8,lower middle inside the strike zone,L,34,22,0,12,4,0,0,0,1,0,7,0,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,5,middle middle inside the strike zone,L,34,18,0,16,7,0,0,1,0,0,7,0,0,0,0,0,1
Target Field,Minnesota Twins,Curveball,CU,6,middle right inside the strike zone,R,34,23,0,11,2,1,0,1,0,0,7,0,0,0,0,0,0
Target Field,Minnesota Twins,Knuckle curve,KC,9,lower right inside the strike zone,R,34,27,1,6,1,0,0,1,0,0,3,1,0,0,0,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,9,lower right inside the strike zone,L,34,28,1,5,1,0,0,0,0,0,4,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,6,middle right inside the strike zone,L,32,12,0,20,5,2,0,0,0,0,11,1,0,0,1,0,0
Target Field,Minnesota Twins,Sweeper,ST,7,lower left inside the strike zone,L,32,28,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,8,lower middle inside the strike zone,L,30,23,0,7,0,0,0,0,0,0,5,1,0,0,1,0,0
Target Field,Minnesota Twins,Curveball,CU,1,upper left inside the strike zone,R,30,23,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Knuckle curve,KC,11,up and left outside the strike zone,R,30,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,12,up and right outside the strike zone,L,29,5,22,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,5,middle middle inside the strike zone,L,28,18,0,10,2,1,1,0,0,0,6,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,4,middle left inside the strike zone,L,28,12,0,16,3,1,0,1,0,0,11,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,4,middle left inside the strike zone,L,28,15,0,13,3,0,0,2,0,0,7,0,0,0,0,0,1
Target Field,Minnesota Twins,Cutter,FC,8,lower middle inside the strike zone,L,27,19,0,8,1,0,0,1,0,0,6,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,1,upper left inside the strike zone,R,27,18,1,8,2,0,0,1,0,0,4,1,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,6,middle right inside the strike zone,L,26,21,0,5,1,1,0,0,0,0,3,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,4,middle left inside the strike zone,L,26,20,0,6,2,1,0,1,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,8,lower middle inside the strike zone,L,25,12,2,11,1,2,0,0,1,0,6,0,0,0,0,0,1
Target Field,Minnesota Twins,Cutter,FC,1,upper left inside the strike zone,L,25,18,0,7,2,1,0,0,0,0,2,2,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,2,upper middle inside the strike zone,R,25,18,1,6,0,1,0,1,0,0,4,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,12,up and right outside the strike zone,L,25,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,2,upper middle inside the strike zone,L,24,17,1,6,1,0,0,1,0,0,3,0,0,0,1,0,0
Target Field,Minnesota Twins,Cutter,FC,5,middle middle inside the strike zone,L,23,11,0,12,2,3,0,2,0,0,4,1,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,7,lower left inside the strike zone,L,23,13,1,9,3,2,0,0,0,0,4,0,0,0,0,0,0
Target Field,Minnesota Twins,Knuckle curve,KC,5,middle middle inside the strike zone,R,23,11,0,12,4,1,0,2,0,0,4,0,0,0,0,1,0
Target Field,Minnesota Twins,Knuckle curve,KC,7,lower left inside the strike zone,R,23,18,0,5,2,0,0,0,0,0,1,1,0,0,0,0,1
Target Field,Minnesota Twins,Sinker,SI,2,upper middle inside the strike zone,L,23,18,1,4,1,0,0,0,0,0,2,1,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,6,middle right inside the strike zone,R,22,14,0,8,1,0,1,1,0,0,5,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,7,lower left inside the strike zone,R,22,15,0,7,2,0,0,0,0,0,4,0,0,0,0,1,0
Target Field,Minnesota Twins,Curveball,CU,8,lower middle inside the strike zone,L,22,17,0,5,1,0,0,0,0,1,3,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,2,upper middle inside the strike zone,R,21,16,1,4,0,0,0,1,0,0,2,0,0,0,0,0,1
Target Field,Minnesota Twins,Sinker,SI,4,middle left inside the strike zone,L,21,14,2,5,1,0,0,0,0,1,3,0,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,3,upper right inside the strike zone,L,20,14,1,5,0,2,0,0,0,0,3,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,5,middle middle inside the strike zone,L,20,13,0,7,1,1,0,3,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,6,middle right inside the strike zone,L,19,16,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,3,upper right inside the strike zone,L,18,15,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,12,up and right outside the strike zone,R,18,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,2,upper middle inside the strike zone,R,18,14,0,4,1,1,0,1,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,7,lower left inside the strike zone,L,18,14,1,3,0,1,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,9,lower right inside the strike zone,L,18,9,1,8,1,0,0,0,0,0,6,0,0,0,1,0,0
Target Field,Minnesota Twins,Sweeper,ST,14,low and right outside the strike zone,L,18,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,9,lower right inside the strike zone,L,18,13,1,4,1,1,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,11,up and left outside the strike zone,L,17,7,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,2,upper middle inside the strike zone,L,17,13,0,4,1,1,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,3,upper right inside the strike zone,L,17,14,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,11,up and left outside the strike zone,L,17,5,10,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Slurve,SV,14,low and right outside the strike zone,R,17,5,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Knuckle curve,KC,6,middle right inside the strike zone,R,17,9,0,8,2,1,0,0,1,0,3,1,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,9,lower right inside the strike zone,L,17,10,0,7,1,0,0,0,0,0,5,0,0,0,1,0,0
Target Field,Minnesota Twins,Curveball,CU,7,lower left inside the strike zone,L,17,9,1,7,3,0,0,0,0,0,4,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,7,lower left inside the strike zone,L,17,11,3,3,0,1,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Knuckle curve,KC,1,upper left inside the strike zone,R,16,9,2,5,1,0,0,0,0,0,4,0,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,11,up and left outside the strike zone,L,15,5,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,2,upper middle inside the strike zone,L,14,10,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,3,upper right inside the strike zone,R,14,11,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,14,low and right outside the strike zone,L,14,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,3,upper right inside the strike zone,L,13,7,0,6,1,0,0,0,0,0,4,0,0,0,0,1,0
Target Field,Minnesota Twins,Knuckle curve,KC,4,middle left inside the strike zone,R,13,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,6,middle right inside the strike zone,L,12,9,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,4,middle left inside the strike zone,L,12,7,0,5,0,0,0,0,0,0,4,0,0,1,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,3,upper right inside the strike zone,L,12,9,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0
